,Prediction
90546,3939844.543402514
90547,3643387.718689984
90548,4193864.3553424147
90549,4057509.5865466157
90550,3935152.6291699987
90551,5119296.458168265
90552,3653343.602732715
90553,3904517.103278498
90554,4641297.666638426
90555,5107179.315681162
90556,4229509.24302572
90557,3800351.7622462227
90558,4610753.949419361
90559,3555753.410521458
90560,4337051.620021823
90561,3672939.6188818254
90562,5070683.83477548
90563,3822080.711617831
90564,4503828.142114976
90565,4261596.3740856815
90566,4624271.074866081
90567,3268627.6007855674
90568,3967726.702273659
90569,3122444.07965615
90570,3862913.5045740018
90571,4676951.05621373
90572,3639703.1817316907
90573,5126441.631969902
90574,5127685.044542415
90575,4662231.527244868
90576,5005561.480088618
90577,4610366.051755818
90578,4644743.466271791
90579,5367450.913038867
90580,3575165.449261563
90581,3923092.6482378487
90582,4692229.1489297515
90583,4747024.5580418045
90584,5605710.255680737
90585,4206097.740193578
90586,4667459.802964548
90587,4572893.674673717
90588,3645178.603094604
90589,3538472.5233270125
90590,3610478.855226066
90591,4662669.226509775
90592,4288668.683571174
90593,5137993.99073912
90594,5235364.876146143
90595,3268350.831475936
90596,3970434.0974767148
90597,3130716.8129383093
90598,4380978.020947869
90599,4241846.492469112
90600,5845169.042978089
90601,5339061.014613502
90602,5649042.988247989
90603,3915219.845607699
90604,4614630.418152837
90605,4644326.769322129
90606,4918618.3535365015
90607,3668495.277660166
90608,4347789.794723363
90609,3514671.3708072733
90610,4766913.465315475
90611,4698025.876351397
90612,4762778.131115317
90613,4714626.082143449
90614,3886691.0214257604
90615,4600926.556832586
90616,4303380.184484272
90617,3847271.5932504744
90618,4195027.424308245
90619,4607278.96910776
90620,4410122.388077736
90621,4211625.0323025035
90622,3530620.1156268404
90623,5416422.503468497
90624,3958219.363625471
90625,3335153.960034161
90626,5147950.919783089
90627,3964000.2680438543
90628,3878934.6209884826
90629,4526202.075511175
90630,4543624.896067732
90631,3874382.4179923264
90632,5037952.032878542
90633,4057185.1352978186
90634,4674471.106032655
90635,4227445.34677581
90636,5003509.469563246
90637,4649727.280358146
90638,4304888.9109674
90639,3947966.1940195328
90640,4060807.5654742895
90641,5012198.641418064
90642,3639465.929712972
90643,5197306.012468589
90644,3586595.2761137355
90645,5174248.174052587
90646,4371113.151394493
90647,4940909.228188154
90648,5209931.493553592
90649,5233656.350219944
90650,3680675.360170055
90651,3599390.469313683
90652,4690880.125592565
90653,4344968.220408861
90654,4565896.624971349
90655,4679279.804837602
90656,5565293.484998772
90657,4761160.204452466
90658,4580967.926021238
90659,4169157.928471694
90660,3556021.657893314
90661,4384566.074959639
90662,3837182.110218521
90663,4729861.523899931
90664,4729574.160712262
90665,4239414.0468012
90666,5416608.389400692
90667,4717615.473945366
90668,4997902.025600607
90669,3203298.347488417
90670,3990446.9005741538
90671,4604744.302280071
90672,4629346.859901879
90673,4874259.291962355
90674,4314115.04412858
90675,5066579.15282208
90676,3599174.232878563
90677,3943770.3606743645
90678,4250578.565621934
90679,5119788.007420975
90680,4383253.7318990175
90681,4716464.406213522
90682,3864997.401044595
90683,5444647.456964795
90684,4231781.56129446
90685,4230461.474151174
90686,4417541.2261448875
90687,3468472.4660835504
90688,4257099.657990459
90689,4488678.611979993
90690,3535745.604299333
90691,4164859.7329009613
90692,4298427.424394257
90693,3305992.818028467
90694,5352610.392459078
90695,4941219.049573597
90696,4945507.06775029
90697,4594415.158495551
90698,4674095.2065495495
90699,3580055.792977536
90700,3136379.4968158845
90701,3674877.7671332806
90702,4272618.06044051
90703,4658123.101141951
90704,3894042.139747399
90705,4368167.929412649
90706,3504465.9188363287
90707,3847334.807201176
90708,4653626.8446138
90709,3592969.5297469427
90710,5045492.749309929
90711,4006208.4179990944
90712,4036530.5602029692
90713,4086242.5840552524
90714,3276303.883955269
90715,3998003.807965421
90716,4902407.572865647
90717,3818922.6767671667
90718,5913994.5459549995
90719,4980111.327006716
90720,3098778.7751229354
90721,5086518.817110238
90722,5146824.662151667
90723,3265067.968844995
90724,4796874.843325459
90725,4624821.341453043
90726,4581052.73960322
90727,5019781.19283203
90728,3854088.120321206
90729,4674690.067867871
90730,3989810.620234496
90731,5887470.860542973
90732,4520977.800177122
90733,4777499.744383377
90734,3880568.855026978
90735,3783308.721314843
90736,3873870.8559793015
90737,4359440.435532941
90738,5366392.570074253
90739,6014718.643455505
90740,4583719.065729305
90741,4234347.657713504
90742,5370295.059732184
90743,4687917.824960767
90744,3615197.4359438037
90745,5437169.263922857
90746,4540204.37585146
90747,4248953.894036599
90748,4633709.326622501
90749,4443417.749557884
90750,3335552.6385526834
90751,3947646.662347417
90752,4195858.416488975
90753,5382248.129906868
90754,3379388.832983312
90755,5120137.788273528
90756,4140359.094512436
90757,4638294.144461188
90758,4739996.19416234
90759,4856159.77187146
90760,3134941.0116190985
90761,4616732.434332909
90762,3669925.471198075
90763,4657205.79543202
90764,3552382.720730246
90765,4211510.879305373
90766,4924390.217976615
90767,4270088.0219788095
90768,4461677.652692501
90769,4818221.136847021
90770,4218022.622980142
90771,4350175.248152748
90772,4829924.604765423
90773,4917705.1442784965
90774,3136764.344452617
90775,4191709.133126678
90776,3365960.242737372
90777,3542319.674067061
90778,4987565.542758222
90779,4356046.227640841
90780,3963687.079069514
90781,4672038.616364139
90782,4773357.142102121
90783,4627290.150291017
90784,3981333.2242888324
90785,5198780.204632074
90786,3835030.4502318534
90787,5536680.334125027
90788,5066802.8714079065
90789,4930478.99998374
90790,4291600.326725068
90791,4211159.652730028
90792,4607432.529380146
90793,5482877.842340445
90794,3094123.992931367
90795,4326151.755016769
90796,3905251.4034513617
90797,4889011.863468885
90798,3588390.4596852614
90799,3923497.217282138
90800,4194159.1043324396
90801,4186026.874945525
90802,4650896.496866919
90803,3960029.54803846
90804,4318487.663564297
90805,3555545.6629633866
90806,3879073.0290556382
90807,3930673.6422104407
90808,4248826.891587778
90809,4216249.937453464
90810,4642857.325544766
90811,3476992.6485756403
90812,4113994.66672881
90813,4638584.49223564
90814,3978269.1414407035
90815,3885036.0506660254
90816,4240473.575723078
90817,5337926.657082356
90818,4183243.8608049387
90819,4976511.0766798565
90820,4375230.727596546
90821,5542844.856671643
90822,4588600.939407979
90823,4927064.078817442
90824,5124249.8244688725
90825,4302069.544022202
90826,4212556.540124936
90827,3873870.8559793015
90828,4395392.036634121
90829,4190762.9119155225
90830,4591765.419119463
90831,5139975.778048346
90832,4661952.849415053
90833,4703269.134575707
90834,4330043.581820363
90835,3092184.4489853242
90836,4643892.599182336
90837,3894912.4906739485
90838,5585611.212850358
90839,3878882.85392356
90840,3985454.9408376287
90841,3954961.7657187935
90842,4645522.9222821575
90843,5480419.347154848
90844,4912260.032667367
90845,3860403.465584754
90846,4318342.457805271
90847,5396910.459418718
90848,4338637.661738484
90849,4029906.3528669085
90850,3562197.245641975
90851,3577757.172498442
90852,4502605.585604416
90853,5076867.111271225
90854,4747266.601723072
90855,4010114.02846858
90856,4143291.1142243533
90857,3912275.105762158
90858,5028769.277963931
90859,4382824.6794159
90860,3872630.400258822
90861,4710319.026509799
90862,3479927.528836184
90863,3616179.551419578
90864,4179164.699554561
90865,4998268.313384598
90866,4636265.216127338
90867,4672378.438000229
90868,3568392.577814324
90869,4438273.947022506
90870,5860657.406990618
90871,4656557.716795948
90872,3241224.750495796
90873,3632623.6580345947
90874,4300872.723564266
90875,4624325.936155621
90876,4197274.993064853
90877,4118882.9802643596
90878,5042375.895607181
90879,3549937.593638936
90880,3627085.1848554336
90881,5169451.306575556
90882,4631249.263031578
90883,4335185.635008421
90884,4742894.131025771
90885,4339177.287252371
90886,3279848.9023411036
90887,4298630.486503245
90888,4215324.829875542
90889,4874283.528754273
90890,5773632.0432828795
90891,4173088.1110829446
90892,4943433.903190461
90893,3994152.1390345204
90894,4279977.645113202
90895,3599164.4782608175
90896,5139735.782135074
90897,4048807.5418423745
90898,3611155.374973025
90899,3885300.377467999
90900,3973115.808790309
90901,4003129.4492913
90902,4359576.608434134
90903,3207735.0340340175
90904,3701031.624531815
90905,4945065.242925852
90906,3916563.6475674836
90907,5092468.183170378
90908,4766087.615652797
90909,3682521.916904995
90910,4286349.979306479
90911,3481269.8208929417
90912,4662232.872672118
90913,4167716.6734534907
90914,5361279.933238043
90915,4115010.144429526
90916,4958553.0467345975
90917,4958583.42997713
90918,5918737.849443998
90919,3486351.54704474
90920,4209152.732109382
90921,4902528.1947792275
90922,3351837.3145872145
90923,3937306.6331563517
90924,5165295.135443607
90925,4335974.548368728
90926,4217603.861596963
90927,3485423.875526131
90928,3790535.7806240567
90929,4233805.9217002215
90930,4100933.558183301
90931,4090374.8577096257
90932,4412022.342428896
90933,3878999.192250783
90934,3888870.9093401087
90935,3906181.568528477
90936,4884792.0966307465
90937,3871629.565419863
90938,3836781.001023809
90939,4465980.266556211
90940,4618231.894413514
90941,4999379.5876104515
90942,4174550.0524367727
90943,5695041.53049695
90944,5753589.052624868
90945,5885402.454806713
90946,3971762.8055519853
90947,4116473.871853982
90948,3555131.5211855643
90949,4319049.097569638
90950,4539050.359671703
90951,4059319.7744839834
90952,3876541.6232531765
90953,4105893.348383552
90954,3280395.9152842313
90955,3604213.9990073564
90956,5243445.799663058
90957,4286348.639395287
90958,5097459.365086689
90959,5030485.425089578
90960,4086612.224920082
90961,4764841.49132223
90962,5261221.916277508
90963,4264090.080142457
90964,3481772.162865135
90965,3930993.7446740135
90966,3582504.706785665
90967,3907788.235292047
90968,5009011.817505751
90969,3873361.778088635
90970,3478321.6879030797
90971,3918835.8630719115
90972,4979273.896867387
90973,3648573.766137325
90974,4189737.4007328507
90975,4770697.944931719
90976,5004808.122311045
90977,4033593.070290144
90978,3222891.595631381
90979,3966214.1387570594
90980,3612089.5140729165
90981,3968323.3043913892
90982,4842422.750612706
90983,3815497.022611779
90984,3273528.830253846
90985,3989707.6800388186
90986,5299371.3790125735
90987,4357135.099608864
90988,4773937.840748934
90989,4269319.616366716
90990,4530497.520748965
90991,5000345.9343371345
90992,4163681.213944249
90993,3403375.2796515063
90994,5047294.393518731
90995,4244812.589756284
90996,3404914.5268704537
90997,5695509.985431438
90998,5114477.281516313
90999,4637631.844763735
91000,4012919.2565340307
91001,4476996.186276709
91002,4663983.46518242
91003,4516642.467799851
91004,4262758.90520145
91005,4479618.303556433
91006,3483608.918293624
91007,3948968.7555936645
91008,4419958.538926333
91009,4034828.347246873
91010,4991770.348335931
91011,4542005.745840342
91012,3261171.3880642713
91013,5156754.230490815
91014,4341324.433674894
91015,4521866.721533983
91016,4677924.705561175
91017,4018711.611388692
91018,3538125.2446598085
91019,3638968.0407571234
91020,4170747.095409152
91021,5785016.071140594
91022,3570682.8825498666
91023,3907964.947289421
91024,4266230.814664331
91025,4361702.121656616
91026,5577037.6664865725
91027,4532537.518679466
91028,3947822.556973906
91029,4081775.8496148186
91030,4507918.489906196
91031,4529920.871905759
91032,4466686.347164758
91033,3933855.217475794
91034,4963948.7166538825
91035,4160413.7487660325
91036,4036315.2868116857
91037,4334400.159208608
91038,4554078.457892737
91039,5101106.539565971
91040,3882889.239249737
91041,4964422.3602363365
91042,4376555.921124928
91043,4297754.985362002
91044,4230261.84049582
91045,4280004.375959683
91046,3988426.7202664963
91047,4377681.062305931
91048,4063244.4655956435
91049,4815362.79760126
91050,4249474.930844675
91051,4768474.084859551
91052,3943174.0086119417
91053,5257096.418919652
91054,3336397.095626026
91055,5195442.451651475
91056,4659961.0330125475
91057,3680586.9467100822
91058,3922373.207654596
91059,3908395.983138354
91060,3838058.8561625713
91061,4243738.302318199
91062,3917909.086962712
91063,4997501.347190064
91064,4396972.866359445
91065,4536784.364982539
91066,4825099.571086029
91067,3692391.7318900926
91068,3850180.03875491
91069,3652712.227968353
91070,4496073.729751888
91071,4798200.896951176
91072,3903448.132105204
91073,4700637.17234703
91074,3602476.0173031725
91075,4175950.9519402464
91076,4210918.053983588
91077,5045030.710565805
91078,4577245.3551571425
91079,3672738.7110650814
91080,3945444.8218467287
91081,4153931.400066689
91082,5344038.953697955
91083,4618699.489718922
91084,4408867.212894868
91085,3622381.2919316175
91086,3278164.708069022
91087,4281487.466128286
91088,3855268.0274124723
91089,4349870.985650533
91090,4202534.756343252
91091,4377711.39420423
91092,3949760.0791398333
91093,3288067.026424271
91094,5840258.818108732
91095,3602799.256902459
91096,3887799.0856481683
91097,3241473.0548941465
91098,4121816.0954852747
91099,4340076.748519097
91100,5152190.156924065
91101,3975144.7455868293
91102,5067412.776582262
91103,3502422.602976195
91104,4668318.710372313
91105,3908656.780801499
91106,3357906.6699749427
91107,3128531.7065671724
91108,3585593.6257259767
91109,3985447.1309480136
91110,3925808.748892864
91111,5122460.499885741
91112,3882238.3609336824
91113,3942425.2759176674
91114,4749477.178820791
91115,3866877.4952157317
91116,4023771.682832646
91117,3955646.4353745175
91118,3722034.689378637
91119,4649891.586544184
91120,4587061.083292312
91121,4584348.25619399
91122,4954241.872331608
91123,4646310.272878335
91124,5767578.351385152
91125,4535931.300422812
91126,3989308.7817923212
91127,4651168.182359897
91128,3874233.895907189
91129,3604995.811497769
91130,4592844.492759696
91131,5330780.511234926
91132,5022356.119726322
91133,5085096.720266581
91134,4040825.1156518254
91135,4798957.941539351
91136,4164955.335325242
91137,4811625.13796491
91138,3867690.0492241764
91139,4717401.304653975
91140,4163877.77113761
91141,4448000.681186326
91142,4247192.310591753
91143,3979717.177384116
91144,4184650.9674061663
91145,4189571.475314032
91146,3939585.1400267137
91147,4136899.5460807397
91148,3580618.6991989673
91149,4282193.301123571
91150,4103103.309704759
91151,4390397.872091902
91152,4942925.211493668
91153,4643137.239389322
91154,3878853.2261806377
91155,4273813.700328416
91156,4620221.554489248
91157,5826128.698067546
91158,4924369.193038611
91159,5248047.682696483
91160,4622707.922118623
91161,3894797.8085990967
91162,4195424.529387339
91163,4030831.946632453
91164,4720764.62913581
91165,4871964.168774077
91166,4511192.868583563
91167,3577128.2533403225
91168,3572879.831593948
91169,3578546.6237769774
91170,4037555.5305615785
91171,3821144.421520764
91172,4241295.507043602
91173,3254733.233723409
91174,4400951.589676481
91175,3949244.7322773617
91176,3986469.039249849
91177,4155259.386323451
91178,3198232.5886396775
91179,4671889.3370481795
91180,4653003.030257032
91181,3923765.9149042503
91182,4472859.345657458
91183,3579905.264378089
91184,3884263.663775597
91185,4947842.7167059155
91186,5115157.209927931
91187,4525921.195941036
91188,4188056.7998404633
91189,4520656.82804651
91190,4794435.582678366
91191,4526780.576285565
91192,3858112.395034254
91193,5116273.972086184
91194,4174057.836919383
91195,3216263.2964791134
91196,5394406.50660097
91197,3555131.5211855643
91198,3869673.2376007345
91199,4451865.638979286
91200,4607265.384148372
91201,4481220.625734596
91202,4988675.933299612
91203,4290241.1956738485
91204,3840390.5199387455
91205,3667945.6877884003
91206,3466293.6230836804
91207,3570985.905474666
91208,5103358.358435407
91209,3555131.5211855643
91210,3865332.11663804
91211,4912351.310605191
91212,5694732.383942191
91213,3461545.5310666007
91214,4198065.558297551
91215,5410363.61150345
91216,5128970.651066102
91217,4624028.184119143
91218,4234761.377061034
91219,3509701.294569653
91220,5762979.762931612
91221,5071489.2025213055
91222,3347368.5203377004
91223,5006352.849503371
91224,4936185.356415199
91225,4341183.1824574815
91226,4464536.570298599
91227,4683528.558184012
91228,3978375.081489204
91229,4673034.612907273
91230,5437139.850318463
91231,3954215.0395121076
91232,3789662.6993729416
91233,4990617.106226773
91234,4389648.813258141
91235,4448706.220436389
91236,5564114.48318246
91237,4321506.017919123
91238,4207935.107606491
91239,4938748.178049673
91240,4496452.886975398
91241,4659839.701263248
91242,3633267.434351729
91243,3869187.6046539466
91244,4750556.814389745
91245,4218194.429478702
91246,3546250.240761459
91247,4654790.3172023
91248,4970758.69957442
91249,5745650.218943347
91250,4251525.206925713
91251,3913868.5500276517
91252,4086631.734410188
91253,4529539.856752774
91254,4523974.966986097
91255,3714042.2080998057
91256,4517993.278717834
91257,3591939.6862421758
91258,4185987.778297045
91259,3891811.7168048006
91260,3680609.212211447
91261,3956769.350571931
91262,4595513.519775314
91263,3835153.152701052
91264,4626573.041047579
91265,3227527.987124446
91266,5119886.768162335
91267,3841974.982641377
91268,4783355.363364751
91269,3490153.262464323
91270,3334170.2127661463
91271,4984367.470046111
91272,5127471.849228357
91273,4252276.355035642
91274,4729431.967455732
91275,4882151.93538498
91276,4744893.180096043
91277,4661711.798988765
91278,4642805.6710299095
91279,4272273.452209905
91280,3890858.6053314307
91281,3305405.781191542
91282,4301942.561565634
91283,4254537.684330309
91284,3815722.8174068728
91285,4095205.0724068903
91286,4243026.508101785
91287,4419680.200606237
91288,4612294.493498236
91289,5141932.69372207
91290,3984966.97117033
91291,4530191.4668310145
91292,4546632.52595795
91293,5005506.796825258
91294,4926500.950967238
91295,4769734.2759938175
91296,3941022.441065406
91297,4677113.076398946
91298,5373743.59997929
91299,5318769.065588115
91300,4370306.47529932
91301,4315843.2409502845
91302,4207009.928807559
91303,3657648.900050984
91304,5345476.429725335
91305,4057910.219802387
91306,4621541.919880565
91307,4170920.411728292
91308,3994415.1307658544
91309,5706694.606351496
91310,4564950.195415361
91311,4769010.64873072
91312,4733117.018010254
91313,4983873.759910796
91314,3060945.4540024507
91315,5578491.025435648
91316,3580235.6504655383
91317,3524215.555374913
91318,4528478.006869312
91319,4313914.638927312
91320,3613082.9842519695
91321,3171360.8295872724
91322,3633442.086776769
91323,4851784.15675436
91324,3904531.2204804355
91325,4406966.469751696
91326,3952622.681260213
91327,4441925.970311714
91328,4982367.804448378
91329,3613113.8700261293
91330,3864928.2687656023
91331,3091262.5400731876
91332,4592308.600088048
91333,3886626.453077415
91334,4254806.05082138
91335,5345873.0185914645
91336,5841451.308519268
91337,4537754.894964966
91338,4622023.847852555
91339,3848585.2716451413
91340,3960021.120848041
91341,4373138.790743337
91342,4488452.870773084
91343,3933117.257356613
91344,4125972.0225081104
91345,4334758.839264443
91346,4567450.404401034
91347,5351908.01495076
91348,4026202.5975768054
91349,5745092.850968356
91350,3993870.2965807347
91351,4431016.5841261335
91352,4471167.91080008
91353,4324152.31303733
91354,4591061.101463933
91355,4677840.466931801
91356,4133634.362576778
91357,4391085.902979068
91358,4581844.190345026
91359,5871082.2528512385
91360,3604433.7217002315
91361,4429930.050471732
91362,4906793.302797752
91363,3770806.6701372066
91364,4940157.135366697
91365,4154906.341944301
91366,5158244.112742247
91367,3891891.433756851
91368,4736246.089096876
91369,4154629.8889186773
91370,3940158.627188202
91371,4283860.182607727
91372,3088718.9696145374
91373,4310106.754874226
91374,4937617.160415421
91375,5001879.632055843
91376,5147145.80412245
91377,4198535.085445142
91378,4035687.5472406745
91379,5820513.235665963
91380,3260827.6260034484
91381,3599205.067166764
91382,4655001.424301795
91383,4983612.823875451
91384,3067521.138441257
91385,4647953.198727853
91386,4350858.836630783
91387,3190174.817091181
91388,4586206.00660214
91389,4344216.422762855
91390,3253283.228815599
91391,4546308.07406137
91392,3239189.509623834
91393,5430935.516917054
91394,5877519.127239653
91395,4630002.850426104
91396,3588390.4596852614
91397,3579350.314507185
91398,4524725.512359093
91399,4997388.711976819
91400,4853318.011098758
91401,3931878.2107204446
91402,3574189.6270949696
91403,4415122.191387077
91404,5543938.594348855
91405,5045502.798166277
91406,3148200.4300122857
91407,4935832.9693790935
91408,4026552.320645946
91409,4671195.101650595
91410,4593616.653438954
91411,3931981.921008904
91412,4871180.312384196
91413,4530302.312005396
91414,3551403.0493161045
91415,5320934.244305475
91416,3762914.5149168787
91417,4332563.274766466
91418,5470083.414826228
91419,4769278.05480282
91420,5497831.764354642
91421,4258412.365918876
91422,4994062.57494836
91423,3595063.37444731
91424,4272063.275106407
91425,5528194.706672248
91426,3492909.4394009113
91427,4385263.403960527
91428,3552388.7837143717
91429,4637579.919595464
91430,3156798.0816624016
91431,3916443.828304961
91432,3470256.7430250933
91433,4931405.998346009
91434,3968323.3043913892
91435,5145924.625546416
91436,4644825.753446949
91437,3294791.462204696
91438,3284326.8163959403
91439,4177173.6543060904
91440,5069970.397928482
91441,3992053.267671068
91442,5441201.9063679725
91443,4589462.227359928
91444,5085398.388293751
91445,3979689.8985447194
91446,3184095.1198255075
91447,3841883.714434377
91448,4165729.6772487815
91449,5364305.844671705
91450,4674808.046176957
91451,4259974.660452971
91452,3561128.418795271
91453,3937484.7948876754
91454,4537434.108817246
91455,4709787.1783710085
91456,4600764.46734181
91457,4621873.663132134
91458,3271673.780050069
91459,4275439.63719492
91460,3934878.6106975623
91461,4965429.428135652
91462,3796232.074489806
91463,4191243.4047406726
91464,3457187.236296775
91465,4300453.574952694
91466,3979203.949417306
91467,4567455.8859225735
91468,4606458.033331757
91469,4499317.1288638245
91470,5934712.391485369
91471,4576506.9758651545
91472,5183220.443843585
91473,4565647.233767942
91474,4922994.65071237
91475,3948328.1723489724
91476,4542868.2686997615
91477,4201421.196715559
91478,3945697.4164518574
91479,3866653.4912438933
91480,4173272.10819091
91481,3542394.4187480775
91482,5033910.334729865
91483,4410011.071081544
91484,4031133.2309448784
91485,4198964.074418857
91486,4373279.541250418
91487,4977713.223158307
91488,3461399.3471364193
91489,5280273.136677006
91490,3849397.1226333617
91491,3583968.4846142214
91492,5920867.854940017
91493,5628821.637215806
91494,3410378.5354123795
91495,4204694.367583744
91496,5861732.255669876
91497,5027419.754913582
91498,4137533.29553711
91499,4028270.6328374613
91500,4391911.9405365195
91501,3725958.8489598148
91502,5095832.473257607
91503,4932607.6403848985
91504,4221306.338666688
91505,3560980.7741844365
91506,3562672.3266971624
91507,3612729.2236423823
91508,4136794.6586147267
91509,4215124.591572292
91510,4629046.812222138
91511,3946397.225008566
91512,4315181.640911278
91513,4635355.971158927
91514,3071745.976344933
91515,5227163.047371578
91516,4022247.0127579183
91517,5070598.3165848795
91518,3140134.0298555335
91519,3581453.056205523
91520,4732156.249777732
91521,4734381.753625702
91522,4346185.048160089
91523,5024547.439523293
91524,4941089.630742521
91525,5145192.722644094
91526,3446136.468919348
91527,4302986.761336598
91528,3355585.77091966
91529,4184251.146007916
91530,4013626.998216057
91531,5104489.118345797
91532,4444307.930168496
91533,3530536.44489698
91534,5851117.840955138
91535,3226591.3232283466
91536,4322706.890227053
91537,4650634.867763979
91538,3883126.973217345
91539,4628786.705567255
91540,3995360.814055863
91541,3995133.8334484403
91542,4374558.581941085
91543,3276603.9064999935
91544,4523974.966986097
91545,5196020.309601162
91546,4738775.83321576
91547,4939129.2983698035
91548,4155658.2822468253
91549,3619679.366747013
91550,3873714.1285688607
91551,4583123.744998716
91552,4356087.932510995
91553,4998736.654830002
91554,4035954.7293391703
91555,5138723.385697607
91556,3477089.944225035
91557,3574391.704879507
91558,4619091.323256596
91559,3895279.766661973
91560,3947821.356407666
91561,5042443.137505416
91562,4203838.500265883
91563,5790115.318704369
91564,5132160.473369011
91565,4564876.363270973
91566,4664647.096520318
91567,3580867.2455716836
91568,4363305.127273589
91569,4664103.187319347
91570,3283204.5810405035
91571,5407068.747877171
91572,5336102.875613261
91573,5166934.867662682
91574,4355439.7423807755
91575,3396141.1578621226
91576,4242442.579748841
91577,4069911.422098469
91578,3148272.274944768
91579,4154933.8891379894
91580,5323912.2463780055
91581,3198004.4370971983
91582,3261808.452659983
91583,4975523.650615457
91584,4135582.665707293
91585,3893805.1132192845
91586,3887452.200492047
91587,5146039.567928221
91588,5589759.203784942
91589,3554452.6822519717
91590,3861032.338399278
91591,4358880.149496334
91592,4625955.769847453
91593,4972450.594641803
91594,4979874.949438551
91595,4303880.863937541
91596,5258507.930680352
91597,3853344.1977277775
91598,3587209.6163636176
91599,3532409.434145333
91600,3641440.8005550546
91601,4303887.881140453
91602,5479406.221574542
91603,4333033.259431679
91604,4961350.885537489
91605,3897442.560651308
91606,4193376.700879937
91607,5809062.092275223
91608,3870952.3836203367
91609,3883936.9123611413
91610,3900296.00888889
91611,4219123.708757117
91612,4375261.748373815
91613,4242297.7116962075
91614,4967618.357477689
91615,5017068.988867778
91616,4562365.96553445
91617,5083905.999156065
91618,3655887.4582919944
91619,4295409.677206333
91620,5017226.995488648
91621,4647345.390013122
91622,3917869.1035334747
91623,5008646.55673882
91624,3262717.7855057493
91625,4727803.58757062
91626,4597798.323848378
91627,4973562.004449695
91628,3782345.4796933327
91629,5327283.004844714
91630,4260315.284909068
91631,4405137.874802746
91632,3834901.621384663
91633,4877995.540914186
91634,3280370.7406658623
91635,3330688.748670079
91636,4352120.628381861
91637,4731160.42745434
91638,4015722.3520020545
91639,4598132.589807625
91640,3879930.3844469124
91641,4831118.091212137
91642,4664137.117028165
91643,3944506.749323478
91644,4981951.084416581
91645,4278002.436493816
91646,4578776.660763751
91647,4225334.748815545
91648,4616132.163831551
91649,3519372.4133533477
91650,4317473.84755265
91651,3597964.9106476414
91652,4316582.059055525
91653,4345627.79281844
91654,4911633.933883614
91655,4449339.6560057085
91656,5853778.716657023
91657,4951777.388983175
91658,4624045.616963821
91659,4691178.377696904
91660,4662773.854241619
91661,4687402.650196439
91662,3128083.381706399
91663,4706822.261097851
91664,4183716.6922882567
91665,3847715.317897263
91666,4509477.413294822
91667,4327649.780874348
91668,3198957.039019287
91669,3902229.199031343
91670,3485193.007205761
91671,3984944.4219400054
91672,3870034.4632767206
91673,4928995.754027706
91674,4031009.2295355615
91675,3196344.1794407936
91676,4682339.333996759
91677,4265961.854937419
91678,4111484.8133921046
91679,3876141.3761865096
91680,3618334.52464876
91681,3388040.2373638246
91682,5077952.502764553
91683,4133801.156369162
91684,4686419.854444654
91685,3691107.1625671852
91686,4545542.594935082
91687,3955333.053564582
91688,3881100.7518964447
91689,4654790.3172023
91690,4776384.020023013
91691,3197241.407000644
91692,4631344.538202424
91693,3242706.8112226687
91694,4822168.328569325
91695,3908616.180366287
91696,4197094.221158328
91697,4684795.770497372
91698,4211247.829483239
91699,4133688.313863545
91700,3876582.1092410465
91701,3555913.4460896873
91702,3343219.815221086
91703,4064446.3569906475
91704,3897171.910631174
91705,4002456.002327033
91706,3970945.947940758
91707,4934126.778758692
91708,3443862.297199252
91709,4212182.29087855
91710,4580192.595487957
91711,4587061.083292312
91712,4150861.9493701314
91713,4086854.654049627
91714,4255763.229188086
91715,4032514.9477594527
91716,3935374.1425683605
91717,4271503.679398595
91718,4072767.978075922
91719,3861579.692669757
91720,4855213.882230946
91721,4626536.613198628
91722,3906107.8560422338
91723,5240875.566043124
91724,4226198.608867182
91725,4769444.344420617
91726,3630562.3200236787
91727,5155566.377199559
91728,5264803.755718654
91729,3883387.3529975754
91730,5329288.750282651
91731,4451349.4335229285
91732,5127028.415756561
91733,3868833.3138296166
91734,4634455.117871491
91735,3536418.60575677
91736,5258068.763050851
91737,3921441.8100789003
91738,3894157.290486009
91739,4918789.442574527
91740,3988388.610899114
91741,4070859.6834468795
91742,5834068.997932035
91743,4474388.8604437895
91744,4172477.511419064
91745,4633699.703138109
91746,4008204.7742756368
91747,3904509.758885066
91748,5325105.85508468
91749,4978239.876236003
91750,5169736.2271072185
91751,3841838.0791178304
91752,3905700.672335046
91753,4526668.850881222
91754,3313955.092018797
91755,4039019.2049747
91756,5351036.099791344
91757,4352422.703571511
91758,3121415.9463428864
91759,4866334.959394908
91760,3633227.925618931
91761,4231773.696449963
91762,3590083.8953754967
91763,5008283.503092332
91764,3866897.6023564897
91765,4213042.829496574
91766,4955376.857421921
91767,5070314.853216752
91768,5147717.604410747
91769,4317121.350483836
91770,5120275.326414888
91771,4011338.708723245
91772,4318857.719552686
91773,4520659.526501682
91774,4040731.421494792
91775,5160169.208309799
91776,4398351.8715184
91777,3987881.9599812105
91778,4561947.463127945
91779,5899466.467873856
91780,3948846.32992408
91781,5327756.292599413
91782,3760398.6022531968
91783,3610817.253448448
91784,5132806.289113335
91785,3857676.9401022177
91786,4611465.3780358
